timestamp,initial_fan_triangle_count,merged_convex_cell_count,cell_count_reduction_ratio,minimum_vertices_per_cell,median_vertices_per_cell,maximum_vertices_per_cell,all_cells_contain_production_center,all_cells_convex,summed_cell_area_kw2,polygon_area_kw2,signed_area_error_kw2,maximum_pairwise_overlap_area_kw2,exact_partition_verified,total_per_cell_irredundant_halfspaces,unique_geometric_facets_after_shared_radial_boundary_deduplication,conceptual_cell_selection_disjunction_alternatives,chosen_start_triangle_index,optimal_fixed_start_count,chosen_start_optimal_path_count,multiple_minimum_paths_detected,merge_order_ambiguity_handling,partition_method,vmax_related_radial_cut_count,vmin_related_radial_cut_count,vmax_vmin_transition_radial_cut_count,ac_certification_status
2011-02-05 18:00:00,54,28,0.481481481481482,3,3,26,true,true,16267083.2930647,16267083.2930647,0,1.13504938781261e-06,true,109,83,28,0,52,25,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,27,0,1,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-02-06 00:00:00,51,23,0.549019607843137,3,3,26,true,true,15800888.0986017,15800888.0986017,0,5.82076609134674e-10,true,97,74,23,0,44,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-03-04 18:00:00,53,23,0.566037735849057,3,3,27,true,true,16197615.4193951,16197615.4193951,-1.86264514923096e-09,2.3283064365387e-10,true,98,77,23,0,44,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-03-08 11:30:00,53,23,0.566037735849057,3,3,28,true,true,16214321.4550102,16214321.4550102,0,4.36557456851006e-10,true,99,76,23,0,45,23,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-03-08 12:30:00,53,23,0.566037735849057,3,3,27,true,true,16208908.5693266,16208908.5693266,0,1.07619757727662e-06,true,98,77,23,0,45,23,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-05-11 17:30:00,53,25,0.528301886792453,3,3,28,true,true,16267237.2337561,16267237.2337561,1.86264514923096e-09,6.98491930961609e-10,true,103,78,25,0,49,25,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,24,0,1,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-05-11 18:00:00,53,25,0.528301886792453,3,3,28,true,true,16262490.8430058,16262490.8430058,0,9.31322574615479e-10,true,103,78,25,0,48,24,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,24,0,1,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-05-16 07:30:00,53,22,0.584905660377358,3,3,22,true,true,16226390.0806935,16226390.0806935,0,3.49245965480804e-10,true,97,75,22,0,22,1,false,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-09-11 00:00:00,53,23,0.566037735849057,3,3,28,true,true,16204370.4105374,16204370.4105374,0,2.40106601268053e-10,true,99,76,23,0,45,23,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-09-30 05:30:00,52,22,0.576923076923077,3,3,26,true,true,15990355.8233353,15990355.8233353,-1.86264514923096e-09,1.24901634990238e-06,true,95,75,22,0,42,21,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-09-30 11:30:00,53,22,0.584905660377358,3,3,27,true,true,16206655.563008,16206655.563008,0,2.47382558882236e-10,true,97,75,22,0,43,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-11-14 17:30:00,53,25,0.528301886792453,3,3,27,true,true,16265889.1760166,16265889.1760166,0,9.31322574615479e-10,true,103,78,25,0,48,24,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,24,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-11-14 19:30:00,53,25,0.528301886792453,3,3,28,true,true,16247865.9112606,16247865.9112606,0,2.92665891521438e-10,true,103,78,25,0,49,25,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,24,0,1,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2011-12-15 05:30:00,52,22,0.576923076923077,3,3,26,true,true,15989694.7117428,15989694.7117428,0,2.91038304567337e-10,true,96,74,22,0,42,21,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-08-04 03:30:00,52,22,0.576923076923077,3,3,26,true,true,15989260.689368,15989260.689368,0,1.40482916322071e-06,true,95,75,22,0,43,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-08-05 23:30:00,53,23,0.566037735849057,3,3,27,true,true,16205190.0455787,16205190.0455788,-1.86264514923096e-09,1.62362425726315e-07,true,98,77,23,0,45,23,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-08-24 12:00:00,53,23,0.566037735849057,3,3,27,true,true,16214342.3706549,16214342.3706549,0,4.65661287307739e-10,true,99,76,23,0,43,21,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-08-31 11:30:00,53,23,0.566037735849057,3,3,27,true,true,16218622.043489,16218622.043489,0,4.65661287307739e-10,true,99,76,23,0,44,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-09-03 07:00:00,53,23,0.566037735849057,3,3,27,true,true,16206594.9715994,16206594.9715994,0,2.3283064365387e-10,true,98,77,23,0,45,23,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2012-10-15 13:00:00,52,22,0.576923076923077,3,3,26,true,true,15989566.1757782,15989566.1757782,0,1.23691279441118e-10,true,95,75,22,0,42,21,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2013-04-07 02:00:00,53,23,0.566037735849057,3,3,27,true,true,16196133.8020245,16196133.8020245,0,2.3283064365387e-10,true,99,76,23,0,44,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,22,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
2013-04-17 05:30:00,52,22,0.576923076923077,3,3,27,true,true,15989550.7764157,15989550.7764157,0,2.61934474110603e-10,true,96,74,22,0,43,22,true,GREEDY_ORDER_NOT_USED;EXACT_MINIMUM_CELL_DP_WITH_FIXED_TIEBREAK,EXACT_CYCLIC_INTERVAL_DYNAMIC_PROGRAM_MINIMUM_CELL_COUNT;MIN_START_THEN_LEXICOGRAPHIC_TIEBREAK,21,1,0,NOT_AC_CERTIFIED_GEOMETRIC_PARTITION
